File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Tissue Type	Tumor Descriptor	Specimen Type	Preservation Method
166c481f-c460-4e5b-89fd-5478567d2e04	adda4f57-c727-4e28-a719-9745a44ac099.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0MS	TCGA-BG-A0MS-01A	Tumor	Primary	Solid Tissue	OCT
f162cb75-e6f1-47ab-96cc-01115fe78972	979bb0f5-7e4e-44c2-8135-14bb3fde1bc6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-KJ-A3U4	TCGA-KJ-A3U4-01A	Tumor	Primary	Solid Tissue	OCT
e10861af-fb4b-4b28-bca7-6269b5aa89b6	0a3d9bab-7802-4ae9-8ab2-56baa97563d9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A3JP	TCGA-D1-A3JP-01A	Tumor	Primary	Solid Tissue	OCT
288b1bc7-934f-4d34-a50c-6f3169d2ebf2	19445b77-3101-4b30-8e4e-87766610c0d0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A215	TCGA-EY-A215-01A	Tumor	Primary	Solid Tissue	Unknown
51c56282-5a22-40dd-b9af-716ead40a6e4	70df5df0-50b6-4aae-a162-cc99ae687418.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GI	TCGA-A5-A0GI-01A	Tumor	Primary	Solid Tissue	OCT
c20c99d3-9cda-4540-89e9-5504e688b406	01d0e31b-3978-4208-b963-bbaffe938aa7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GX	TCGA-A5-A0GX-01A	Tumor	Primary	Solid Tissue	OCT
36cd1c9b-ab47-4a09-96d6-848cd59c08dd	38b48a78-a757-4def-b7fb-1cdf9ffba379.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2F4	TCGA-FI-A2F4-01A	Tumor	Primary	Solid Tissue	OCT
d088d4f4-27e2-4877-ac73-64ace2c09b8c	31f02a50-fe5b-4193-b945-96b9fa26ded2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0V6	TCGA-BS-A0V6-01A	Tumor	Primary	Solid Tissue	Unknown
460396ea-c987-4d42-a371-ce35f61ac51f	e90a9fec-4e4a-4658-aa64-7213980dbba7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0YU	TCGA-BG-A0YU-01A	Tumor	Primary	Solid Tissue	OCT
e8dd8ea6-bc2e-4c86-949d-d333ca869501	1b99113f-4d98-4ea5-acd2-7b71b99f2bd0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2EX	TCGA-FI-A2EX-01A	Tumor	Primary	Solid Tissue	OCT
73bfdfdf-ee76-4068-864c-f4dca77dd97d	f713691a-df6d-4c44-a9bf-81d45ea69d61.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2HD	TCGA-AX-A2HD-11A	Normal	Not Applicable	Solid Tissue	Unknown
bf99fece-7795-4258-830b-18c4ce82b812	1c1742fd-f420-44f2-aff5-3eaabbf1ac53.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A2AD	TCGA-BG-A2AD-11A	Normal	Not Applicable	Solid Tissue	OCT
53a028f2-d844-4150-b19c-7a8d91e1eaef	94056b86-1823-4e00-a170-42ca6069014a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GC	TCGA-EY-A1GC-01A	Tumor	Primary	Solid Tissue	Unknown
e9be90bf-6e1f-477c-9bae-9c679b410cd6	b0e4c150-579e-4df9-ab6d-35da25c995dc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A1DR	TCGA-AP-A1DR-01A	Tumor	Primary	Solid Tissue	OCT
2467f137-263e-4656-94c3-5288acb4c3f4	84bed714-c86c-47a1-af1d-b72840273a9b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A7WJ	TCGA-A5-A7WJ-01A	Tumor	Primary	Solid Tissue	OCT
56c00718-bd8e-47b3-9aec-2eb8aa2e778f	6e364595-4cfc-450c-ad92-24a69c79c755.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A139	TCGA-BK-A139-01A	Tumor	Primary	Solid Tissue	Unknown
a9de158f-7ccf-40ec-90c1-3605669a4d09	8b416c74-f913-4e37-9b2a-cb0bf92b1819.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A139	TCGA-BK-A139-02A	Tumor	Recurrence	Solid Tissue	Unknown
8afb1b53-481b-4757-a866-3e065e60f3cf	9ccf0977-1b71-40b5-b22d-4a839d055ff4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A1O7	TCGA-D1-A1O7-01A	Tumor	Primary	Solid Tissue	Unknown
9b2eda58-2d5e-45b5-adb4-d351fa802d71	3c603370-b004-4265-802d-c71574eda3fa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0JS	TCGA-B5-A0JS-01A	Tumor	Primary	Solid Tissue	OCT
ac8e946f-0774-4798-876d-50300410a9c4	6aa28bec-36c5-4a17-b0c4-c3fc24c4f050.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A0ZP	TCGA-D1-A0ZP-01A	Tumor	Primary	Solid Tissue	Unknown
fec6468a-7810-4381-a1ff-e79898f9d9a1	460a0ee4-9f91-46ce-9121-fdbb30efa9cc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DI-A1NO	TCGA-DI-A1NO-01A	Tumor	Primary	Unknown	Unknown
88063ad7-df85-4e29-b549-ce7954424bd0	a9df4e32-bac0-4fd8-a742-9d3bcc8d8837.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GG	TCGA-A5-A0GG-01A	Tumor	Primary	Solid Tissue	OCT
ec6420ca-6a1f-47c0-a9a3-8cf2328ee601	997d54bb-066b-4b62-a6f7-7963a75b8f65.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0C9	TCGA-BK-A0C9-01A	Tumor	Primary	Unknown	Unknown
f67e80e2-c3fa-4ddb-9ceb-fdcfdc26fd89	2b0f7ab4-6b00-4803-9547-3ff162048cdd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0MT	TCGA-BG-A0MT-01A	Tumor	Primary	Solid Tissue	OCT
fd45c913-8d5d-4466-a016-f6a358c480fa	665ce266-2e04-4dbd-a714-90425aaa3a25.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A16B	TCGA-D1-A16B-01A	Tumor	Primary	Solid Tissue	Unknown
a2a7a6ef-485e-4162-bb85-2d228634d01d	415b79c0-10e4-403a-9d45-dba9a7b7dae6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A103	TCGA-D1-A103-01A	Tumor	Primary	Solid Tissue	Unknown
1803a5d7-176a-44c9-8af6-4ee469b95782	08bf36be-d2a7-4cf8-b514-96cafe0a30a1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A3FB	TCGA-B5-A3FB-01A	Tumor	Primary	Solid Tissue	OCT
c9af7aaf-3047-46cf-bef6-3cf29fd16b18	9ed0c44a-f621-4b68-97ce-e9dd91b13e19.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A3DG	TCGA-D1-A3DG-01A	Tumor	Primary	Solid Tissue	OCT
7bcbc9de-efa3-46f9-a593-90f48e41ab1a	5d94f92f-2991-4c5c-9bcc-8c2daee4c907.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11I	TCGA-B5-A11I-01A	Tumor	Primary	Solid Tissue	OCT
1d1c9cb3-36ad-4028-a61d-0d69047e93d8	4230c731-8700-4905-b66b-83536c8d0bb1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FL-A1YV	TCGA-FL-A1YV-11A	Normal	Not Applicable	Solid Tissue	Unknown
9115e33c-381a-4c47-85c6-027fb7cc8e38	7e6a0574-9d6d-42b6-9275-2fecc7587c0f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A05S	TCGA-AX-A05S-01A	Tumor	Primary	Unknown	Unknown
4ebf234c-555e-42aa-8517-32dc6325e8b3	9316e258-e626-4a41-ab07-85210c5290b8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A1O8	TCGA-D1-A1O8-01A	Tumor	Primary	Solid Tissue	Unknown
7eb76689-c181-48e9-b808-9ee1bbc287d4	38d6c8bf-a768-429d-96bc-b6c773a566ab.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A05Z	TCGA-AX-A05Z-01A	Tumor	Primary	Unknown	Unknown
5cce4005-527f-45b6-96e1-169fe447163a	23a10977-df02-4d0c-8619-ec72734a688e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GM	TCGA-EY-A1GM-01A	Tumor	Primary	Solid Tissue	Unknown
4918a50a-2116-4a81-a8c1-1beccd4c32f0	0c7a9377-9787-4ea5-aae4-9e08665aab78.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11P	TCGA-B5-A11P-01B	Tumor	Primary	Solid Tissue	OCT
7f0830fb-007e-49e9-8b1d-59280f261dc3	7b6cc47c-897b-453a-8170-945eeec8a6da.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A4ZD	TCGA-BK-A4ZD-11A	Normal	Not Applicable	Solid Tissue	Unknown
ff1f1185-ecb7-434a-befa-6e64b5e24611	1514f0e4-4726-47e1-af26-140ff7fb0490.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0VO	TCGA-A5-A0VO-01A	Tumor	Primary	Solid Tissue	OCT
c81f0788-94fa-43e9-b78a-6e13aab190e4	9d836659-e290-4424-bc0a-c2205355367b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GR	TCGA-A5-A0GR-01A	Tumor	Primary	Solid Tissue	OCT
5a241c31-bc4f-45ca-b30a-a6215d65ef20	e5ee0383-6fc3-4bd8-a7a7-5cf2c6e2bb99.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A0J1	TCGA-AX-A0J1-01A	Tumor	Primary	Solid Tissue	Unknown
46dbaeef-84ed-4d47-be23-955ced06ddff	d1305843-a9f4-44ca-883e-46e3d518ad24.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A13B	TCGA-BK-A13B-01A	Tumor	Primary	Solid Tissue	Unknown
e300abc0-0429-4a74-a2ad-5c2f180fda51	5734ffbf-7b87-4a66-9e28-71e283e1c06d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-5B-A90C	TCGA-5B-A90C-01A	Tumor	Primary	Solid Tissue	Unknown
2af89d20-384c-4ffa-ad04-8482698f9bf0	2a574561-0470-489d-9f5d-178dd4da74c5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DI-A0WH	TCGA-DI-A0WH-01A	Tumor	Primary	Solid Tissue	Unknown
a9d63244-1b2a-4919-abce-5c5565f44e3a	e37c9183-b6d0-4800-971d-6a0a70ba7c77.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A548	TCGA-EY-A548-01A	Tumor	Primary	Solid Tissue	Unknown
028a1fc4-d19a-4621-9e88-4edf483b32ab	2bc73f03-f0e3-4e41-b909-d9d89405e09c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A3DA	TCGA-D1-A3DA-01A	Tumor	Primary	Solid Tissue	OCT
bd0a9c76-53b1-4063-882d-fc5c8d243592	ae4211c0-6c47-4fc8-9af5-fe0e4e416c57.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FL-A1YF	TCGA-FL-A1YF-11A	Normal	Not Applicable	Solid Tissue	Unknown
43d450e5-d2e2-49f8-9c19-52be8265571e	4a86f9a1-e98b-4783-9e0f-8904997b0f89.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0G9	TCGA-A5-A0G9-01A	Tumor	Primary	Solid Tissue	OCT
43f45ec9-5a89-4879-acfc-267cbece1094	09054fbb-1b70-48b6-bc41-1340862237e5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0UA	TCGA-BS-A0UA-01A	Tumor	Primary	Solid Tissue	Unknown
df16dbe9-c4d3-43da-8fdf-72d337de987f	d718d93b-84ae-4b17-9a3b-5d6e2ee9fda5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2EY	TCGA-FI-A2EY-01A	Tumor	Primary	Solid Tissue	OCT
885380e3-3640-4fad-a726-0110faa5a4a7	72c06eb9-7cfc-444a-a0af-f300ddcf2704.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3EK	TCGA-AJ-A3EK-01A	Tumor	Primary	Solid Tissue	Unknown
61a21867-3007-4b76-abcd-b76b0ce064d8	7c04785f-09ad-4e68-8e6c-3b60c1efabd7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0U5	TCGA-BS-A0U5-01A	Tumor	Primary	Solid Tissue	Unknown
a5c2e6f4-9577-4afa-8c1b-0cb989ccdbe5	8c9fd28a-2b4d-4af0-a3e5-089e7405636c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FL-A1YN	TCGA-FL-A1YN-11A	Normal	Not Applicable	Solid Tissue	Unknown
59590825-3598-4a23-9c01-02744ab2f7d9	73e00413-cf2b-40a7-b672-aa91127bf4a4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A1NS	TCGA-D1-A1NS-01A	Tumor	Primary	Solid Tissue	Unknown
85746b08-c66f-4cf0-843e-37c1fac5af68	93bbec66-e574-4c6a-96cc-24c4c1cb41a7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GD	TCGA-EY-A1GD-01A	Tumor	Primary	Solid Tissue	Unknown
58a5f514-4014-4212-aa83-f6486c15baa5	d7a5b190-77d1-4766-9f0e-0e9f0c083717.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3KW	TCGA-EO-A3KW-01A	Tumor	Primary	Solid Tissue	Unknown
17f377af-e2b8-4be8-97bf-697cbd183e71	9f972b99-91b4-4b27-b281-4aabbf2c0cf5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A212	TCGA-EY-A212-01A	Tumor	Primary	Solid Tissue	Unknown
5cd483fb-f853-4b9e-91c2-386046901544	23724e26-dcba-4d15-8483-3e23b6f8bbab.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2D0	TCGA-FI-A2D0-01A	Tumor	Primary	Solid Tissue	OCT
baa9f0ed-615b-44db-ae94-7b4ea046bbf5	c59d226c-73f2-4d14-8af9-5130673f9cd7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17T	TCGA-D1-A17T-01A	Tumor	Primary	Solid Tissue	Unknown
e6e0afa7-15e7-4770-9b4e-3cb98f0669f1	c00f7120-4106-4f03-a967-e80a35e311ce.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A1E0	TCGA-AP-A1E0-01A	Tumor	Primary	Solid Tissue	OCT
c0720f55-e27a-48a7-b5ae-1cec7d572bf3	51170677-46ff-4ce7-babf-e5151d1af528.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0JX	TCGA-B5-A0JX-01A	Tumor	Primary	Solid Tissue	OCT
ca876e21-880f-4458-9381-e3621b05afea	813798a6-fbf5-442a-829c-7f7eb5062dbf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A1DV	TCGA-AP-A1DV-01A	Tumor	Primary	Solid Tissue	OCT
2ef3b0e3-6915-43ab-9ecb-00b5c35559d9	abdbb7e1-f768-48ad-b3fb-a357f746d8fc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-SJ-A6ZI	TCGA-SJ-A6ZI-01A	Tumor	Primary	Solid Tissue	Unknown
46de382a-e356-4779-b4f4-8cdbfcdb5921	ed9513cb-89a6-4f5e-afaa-bfd47df25f01.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A5DV	TCGA-AJ-A5DV-01A	Tumor	Primary	Solid Tissue	Unknown
3695b672-88b1-4d1c-8444-4cd8b7110d3c	b5584f3f-9c14-4dbf-8981-7529d9cc9e48.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A2QO	TCGA-AJ-A2QO-01A	Tumor	Primary	Solid Tissue	Unknown
5faef308-1d59-4030-ac13-0c9624bdf588	4e950112-41c0-4ff0-9d0e-75aafaf5df2d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GU	TCGA-EY-A1GU-01A	Tumor	Primary	Solid Tissue	Unknown
87a3f50b-efb9-421b-97e7-8fb9f612aac0	75419d04-27e7-4e2f-bc88-22262707ffc0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A2OQ	TCGA-EY-A2OQ-01A	Tumor	Primary	Solid Tissue	Unknown
4a31825d-a493-4a34-acb6-f9ec9889a703	5ed8be3b-f966-4974-8920-344a1c3687e5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FL-A3WE	TCGA-FL-A3WE-11A	Normal	Not Applicable	Solid Tissue	OCT
3e2e6f5a-e6ad-48fa-9e89-13c799919227	39bf9f0a-4e12-4a81-aa3f-22ce63f8d27a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LP	TCGA-AP-A0LP-01A	Tumor	Primary	Solid Tissue	OCT
731abcbc-ff91-4373-bd98-c50d2463dc00	50c073dd-0937-4cb9-b7b4-f08926bbbcc5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3EM	TCGA-AJ-A3EM-01A	Tumor	Primary	Solid Tissue	Unknown
2192ae4b-9947-4108-93a1-ac37c0698da8	a5a4ab05-88ff-4512-be4e-4fb65c4c3db7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A3S1	TCGA-B5-A3S1-01A	Tumor	Primary	Solid Tissue	OCT
f22e6984-cb7b-4a43-9d6d-22e7f39ac938	31deafec-e666-4cc6-8f3a-857a3b6b6ed0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0JN	TCGA-B5-A0JN-01A	Tumor	Primary	Solid Tissue	OCT
4bacba95-0b9b-4ea5-a309-89abbb24070f	c18f0ac6-1a90-4786-978b-b23eba693b1f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LH	TCGA-AP-A0LH-01A	Tumor	Primary	Solid Tissue	OCT
5850e2be-e42b-4d14-9afc-bb1558868f0d	b30e9f3a-ecb5-4fb6-8861-80861f4075b4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A0IZ	TCGA-AX-A0IZ-01A	Tumor	Primary	Solid Tissue	Unknown
23b7f71b-f70e-4203-82a9-492a4b1e527f	dc5a3457-e098-4572-86c7-d58e6ecef772.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A2CH	TCGA-EO-A2CH-01A	Tumor	Primary	Solid Tissue	Unknown
1a906848-dccf-455e-b5e0-d03e07a55c56	1f108190-3a84-4f4a-8d99-2621ccac226d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A16Y	TCGA-D1-A16Y-01A	Tumor	Primary	Solid Tissue	Unknown
d6fb11f9-3353-4a58-97d6-bf1f6bfd0a5c	99d87ee6-32a4-434a-b0d7-e69d0c74c142.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-PG-A915	TCGA-PG-A915-01A	Tumor	Primary	Solid Tissue	OCT
05c20e87-bd95-425e-a951-45356817270b	cf1a0bd8-1f5d-487a-90a3-efd038575b1d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A3FC	TCGA-B5-A3FC-01A	Tumor	Primary	Solid Tissue	OCT
008d6fe7-2139-4fe2-b508-eb4217d77ba5	2f12a765-c3c4-400c-9765-56bf1cc4a10e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0VZ	TCGA-BG-A0VZ-01A	Tumor	Primary	Solid Tissue	OCT
c2ababe2-09d7-4ded-98d3-875314ad3937	134d5e37-f09a-4b4f-8525-d1a9bb892d16.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DI-A2QT	TCGA-DI-A2QT-01A	Tumor	Primary	Solid Tissue	Unknown
574b9b6d-2ad6-407f-82f1-d5c651a8ceb9	3108a6ba-c776-437e-8a83-8c551abd3513.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A3FD	TCGA-B5-A3FD-01A	Tumor	Primary	Solid Tissue	OCT
faab8d8a-72c9-406f-a278-227885d7089a	a775c855-db88-42ef-9c02-d5f6459f8bd8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A1O5	TCGA-D1-A1O5-01A	Tumor	Primary	Solid Tissue	Unknown
8a1ea19b-d90c-45bc-b394-bdf82580bd37	acec0bfa-be97-4684-a1ce-7aeacc1dbacb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A175	TCGA-D1-A175-01A	Tumor	Primary	Solid Tissue	Unknown
f0b0e146-8ddb-43cc-9e42-8ddf8cfa3a11	b1c573a4-6b8b-4d5f-9c9d-fe87d723cbb3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EC-A1QX	TCGA-EC-A1QX-01A	Tumor	Primary	Solid Tissue	OCT
a1f34662-4552-4f15-a007-ccdce75e0a2d	8befb9ff-1628-4469-9b84-4fa9c72efd19.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A06L	TCGA-AX-A06L-01A	Tumor	Primary	Solid Tissue	Unknown
8dd45cca-8c2d-4246-a93e-758efda32df2	5651e947-75df-4f0e-a2fb-1722d5751fc9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A1MU	TCGA-B5-A1MU-01A	Tumor	Primary	Solid Tissue	OCT
53f894dc-239b-47f9-9211-055d867791c8	98f31bc2-2905-49bd-b2bb-c2fa5aa313b0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A15V	TCGA-D1-A15V-01A	Tumor	Primary	Solid Tissue	Unknown
728a77b2-526a-44b1-a6e7-c53e0da7f966	7a94d8a1-ae96-43e3-a9d8-8953af78df94.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11X	TCGA-B5-A11X-01A	Tumor	Primary	Solid Tissue	OCT
8864f0ac-503c-4c40-a61d-afa7f8ef5885	2ddbf110-a158-47bc-8da9-6705c563ce1d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A2OP	TCGA-EY-A2OP-01A	Tumor	Primary	Solid Tissue	Unknown
